Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Label
118645013,21,25,3156,3048,1400,0,150.2857143,340.2202438,1311,0,121.92,328.1535362,52.29044056,0.387711197,2636555.844,1.00E+07,4.35E+07,0,8.71E+07,4352676,1.34E+07,4.35E+07,3,1.19E+08,4943542.208,1.35E+07,4.36E+07,0,0,0,0,0,672,788,0.17699859,0.210712607,0,1400,132,327.2552521,107096,0,0,0,0,1,0,0,0,1,134.8695652,150.2857143,121.92,0,0,0,0,0,0,21,3156,25,3048,-1,377,15,0,99607.66667,73182.8025,174144,27858,No VPN
90101004,8,11,196,475,83,0,24.5,30.12829709,95,0,43.18181818,37.96792905,7.447197814,0.210874454,5005611.333,1.46E+07,4.50E+07,0,9.01E+07,1.29E+07,2.20E+07,4.50E+07,76,9.01E+07,9010100.4,1.90E+07,4.50E+07,0,0,1,0,0,232,352,0.088789244,0.12208521,0,95,37.65,35.87738622,1287.186842,0,0,0,1,1,0,0,0,1,39.63157895,24.5,43.18181818,0,0,0,0,0,0,8,196,11,475,-1,268,4,0,37057,19598.17155,50915,23199,No VPN
37978746,523,13083,4946,1.89E+07,542,0,9.456978967,70.29325248,1448,0,1442.573492,75.46560671,497071.046,358.2530081,2791.528556,250842.5211,2.92E+07,0,8571843,16421.15517,45561.42576,174096,5,3.80E+07,2903.12995,255812.57,2.92E+07,0,0,0,0,0,18628,418676,13.77086015,344.482148,0,1448,1387.384067,285.8651646,81718.89232,0,1,0,0,0,0,0,0,25,1387.486036,9.456978967,1442.573492,0,0,0,0,0,0,523,4946,13083,18873189,-1,18,10,0,8740789,0,8740789,8740789,No VPN
826,2,1,31,0,31,0,15.5,21.92031022,0,0,0,0,37530.26634,3631.961259,413,63.63961031,458,368,458,458,0,458,458,0,0,0,0,0,0,0,0,0,64,32,2421.307506,1210.653753,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,15.5,0,0,0,0,0,0,0,2,31,1,0,-1,55465,1,0,0,0,0,0,No VPN
57955,4,6,41,1665,41,0,10.25,20.5,1448,0,277.5,579.9578433,29436.63187,172.5476663,6439.444444,12500.86449,38398,3,46343,15447.66667,24269.23224,43451,521,57250,11450,15691.72755,38398,3,0,0,0,0,128,216,69.01906652,103.5285998,0,1448,155.0909091,433.6921615,188088.8909,0,1,0,0,0,0,0,0,1,170.6,10.25,277.5,0,0,0,0,0,0,4,41,6,1665,-1,2058,1,0,0,0,0,0,No VPN
1311,1,1,0,0,0,0,0,0,0,0,0,0,0,1525.553013,1311,0,1311,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,762.7765065,762.7765065,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,2058,0,0,0,0,0,0,No VPN
105041269,7,12,690,1807,612,0,98.57142857,227.1459569,1400,0,150.5833333,402.3457261,23.77160923,0.180881288,5835626.056,1.47E+07,4.50E+07,0,6.00E+07,9996601.5,1.82E+07,4.50E+07,85,1.05E+08,9549206.273,1.81E+07,4.50E+07,0,0,0,0,0,200,372,0.066640474,0.114240813,0,1400,124.85,333.9273913,111507.5026,0,0,0,0,1,0,0,0,1,131.4210526,98.57142857,150.5833333,0,0,0,0,0,0,7,690,12,1807,-1,295,3,0,28569.66667,4013.565788,31200,23950,No VPN
90072520,2,4,0,0,0,0,0,0,0,0,0,0,0,0.066612991,1.80E+07,2.46E+07,4.50E+07,23031,4.50E+07,4.50E+07,0,4.50E+07,4.50E+07,9.01E+07,3.00E+07,2.60E+07,4.50E+07,24258,0,0,0,0,40,116,0.02220433,0.044408661,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,-1,265,0,0,23644.5,867.6200205,24258,23031,No VPN
95206662,8,7,849,1346,775,0,106.125,271.5039792,966,0,192.2857143,369.4002862,23.05510932,0.157552,6800475.857,1.62E+07,4.50E+07,1,9.52E+07,1.36E+07,2.15E+07,4.50E+07,465,9.01E+07,1.50E+07,2.32E+07,4.50E+07,1,0,0,0,0,232,244,0.084027733,0.073524267,0,966,137.1875,303.5929772,92168.69583,0,1,0,0,0,0,0,0,0,146.3333333,106.125,192.2857143,0,0,0,0,0,0,8,849,7,1346,-1,263,2,0,49514.5,29624.2386,70462,28567,No VPN
119384497,767,2027,90681,2448831,543,0,118.2281617,224.2444089,1420,0,1208.106068,401.5967551,21271.70666,23.40337372,42744.18081,583316.4225,10430835,0,119384314,155854.1958,1106493.81,10431320,39,119384354,58926.13722,685064.8872,10431069,0,1,0,0,0,15340,40540,6.424619773,16.97875395,0,1420,908.7853309,606.0925124,367348.1336,0,0,0,1032,2794,0,0,0,2,909.1105941,118.2281617,1208.106068,0,0,0,0,336,150679,0,32,0,876,65535,65535,166,20,0,0,0,0,Tor
119754701,1021,2537,171290,2922270,1460,0,167.7668952,280.0924086,1420,0,1151.860465,464.8384809,25832.47233,29.71073344,33667.3323,443717.5182,10951164,0,119754701,117406.5696,823136.2464,10951327,22,119754258,47221.71057,525618.1358,10951341,3,1,0,0,0,20420,50740,8.525761339,21.1849721,0,1460,869.3742624,612.1158045,374685.7581,0,0,0,1271,3558,0,0,0,2,869.618606,167.7668952,1151.860465,0,0,0,0,421,94293,0,48,0,821,65535,65535,292,20,0,0,0,0,Tor
118908117,683,1662,77649,2001627,543,0,113.6881406,221.086482,1420,0,1204.348375,411.9930277,17486.40928,19.72110954,50728.71886,635683.3951,11346294,0,118908117,174352.0777,1170126.448,11346697,20,118907832,71588.09874,755418.0467,11346612,0,1,0,0,0,13660,33240,5.743930837,13.9771787,0,1420,886.5383632,616.479582,380047.0751,0,0,0,800,2345,0,0,0,2,886.9164179,113.6881406,1204.348375,0,0,0,0,275,168275,0,33,0,853,65535,65535,142,20,0,0,0,0,Tor
739728,2,2,543,543,543,0,271.5,383.9589822,543,0,271.5,383.9589822,1468.107196,5.407392988,246576,426907.2253,739526,55,739728,739728,0,739728,739728,739526,739526,0,739526,739526,1,0,0,0,40,40,2.703696494,2.703696494,0,543,325.8,297.4133487,88454.7,0,0,0,2,4,0,0,0,1,407.25,271.5,271.5,0,0,0,0,0,0,0,135,0,135,41180,65535,0,20,0,0,0,0,Tor
149270,2,2,565,565,565,0,282.5,399.5153314,565,0,282.5,399.5153314,7570.174851,26.79707912,49756.66667,85987.11268,149046,43,149270,149270,0,149270,149270,149046,149046,0,149046,149046,1,0,0,0,40,40,13.39853956,13.39853956,0,565,339,309.463245,95767.5,0,0,0,2,4,0,0,0,1,423.75,282.5,282.5,0,0,0,0,0,0,0,141,0,141,41180,65535,0,20,0,0,0,0,Tor
11718197,3,4,1086,543,543,0,362,313.5011962,543,0,135.75,271.5,139.01456,0.597361522,1953032.833,4093305.057,10277380,58,11001720,5500860,6755019.365,10277380,724340,11717963,3905987.667,5518062.671,10277696,716219,1,0,0,0,60,80,0.256012081,0.341349441,0,543,271.5,290.2457087,84242.57143,1,0,0,3,7,0,0,0,1,310.2857143,362,135.75,0,0,0,0,0,0,0,155,0,77,41180,65535,1,20,0,0,0,0,Tor
115909057,783,1963,88277,2404390,1057,0,112.7420179,232.6547223,1420,0,1224.854814,390.7710951,21505.36864,23.69098732,42225.52168,600119.6234,11068843,-42,115909057,148221.3005,1117937.507,11069403,19,115871546,59057.87258,709520.404,11069115,3,1,0,0,0,15660,39260,6.755296094,16.93569123,0,1420,907.6119403,613.7352845,376670.9994,0,0,0,915,2746,0,0,0,2,907.9424618,112.7420179,1224.854814,0,0,0,0,326,191604,0,32,0,875,65535,65535,154,20,0,0,0,0,Tor
3465904,14,18,4887,5401,543,0,349.0714286,270.0041208,1057,0,300.0555556,330.368862,2968.345344,9.232800447,111803.3548,201888.5435,690296,39,3465742,266595.5385,252350.1003,697216,867,3465763,203868.4118,240178.4699,690296,1050,1,0,0,0,280,360,4.039350196,5.193450251,0,1057,328.2121212,299.4612618,89677.04735,0,0,0,18,32,0,0,0,1,338.46875,349.0714286,300.0555556,0,0,0,0,18,2968,0,152,0,168,41811,65535,8,20,0,0,0,0,Tor
112024262,797,1682,84961,2022224,1460,0,106.6010038,230.4410538,1420,0,1202.273484,410.266774,18810.07705,22.12913485,45207.53107,566306.669,10703605,0,112023679,140733.2651,992991.8796,10703892,23,112023773,66641.14991,687863.025,10703861,0,1,0,0,0,15940,33640,7.114530244,15.0146046,0,1460,849.8903226,626.976725,393099.8137,0,0,0,879,2479,0,0,0,2,850.2331585,106.6010038,1202.273484,0,0,0,0,208,140065,0,34,0,815,65535,65535,147,20,0,0,0,0,Tor
9993461,3,3,1130,565,565,0,376.6666667,326.2029021,565,0,188.3333333,326.2029021,169.6109086,0.600392597,1998692.2,4381046.536,9834792,84,9993346,4996673,6842133.506,9834792,158554,9993085,4996542.5,6842599.49,9834991,158094,1,0,0,0,60,60,0.300196298,0.300196298,0,565,322.8571429,302.0052034,91207.14286,0,0,0,3,6,0,0,0,1,376.6666667,376.6666667,188.3333333,0,0,0,0,0,0,0,188,0,94,41180,65535,1,20,0,0,0,0,Tor
452,2,0,0,0,0,0,0,0,0,0,0,0,0,4424.778761,452,0,452,452,452,452,0,452,452,0,0,0,0,0,0,0,0,0,40,0,4424.778761,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65535,0,0,20,0,0,0,0,Tor
112066245,769,1901,88907,2315337,1057,0,115.6137841,230.2458952,1420,0,1217.957391,408.1094252,21453.77495,23.82519375,41988.10229,539638.2513,11350376,1,112066117,145919.4232,999223.7626,11350867,20,112066066,58982.14,639809.8996,11350663,3,1,0,0,0,15380,38020,6.862012732,16.96318102,0,1420,900.3320854,618.8711581,383001.5103,0,0,0,849,2670,0,0,0,2,900.6692884,115.6137841,1217.957391,0,0,0,0,314,163813,0,33,0,867,65535,65535,158,20,0,0,0,0,Tor
319979,3,1,1086,0,543,0,362,313.5011962,0,0,0,0,3393.972729,12.50082037,106659.6667,152283.4251,281121,385,319594,159797,171578.0462,281121,38473,0,0,0,0,0,1,0,0,0,60,20,9.375615275,3.125205092,0,543,325.8,297.4133487,88454.7,0,0,0,2,4,0,0,0,0,407.25,362,0,0,0,0,0,0,0,0,271,0,0,65535,65535,1,20,0,0,0,0,Tor
116772419,873,1946,90051,2359653,1460,0,103.1512027,218.0054236,1420,0,1212.565776,401.9794736,20978.44697,24.14097459,41438.04791,556133.12,10013876,0,116772260,133913.1422,993994.0283,10013876,23,116772060,60037.04884,669706.0948,10034735,1,1,0,0,0,17460,38920,7.47608046,16.66489413,0,1460,868.8819149,623.9780025,389348.5476,0,0,0,996,2819,0,0,0,2,869.1901383,103.1512027,1212.565776,0,0,0,0,322,183153,0,31,0,837,65535,65535,163,20,0,0,0,0,Tor
119794558,884,2018,112161,2421343,1460,0,126.8789593,263.5990771,1420,0,1199.872646,417.9796274,21148.74033,24.22480661,41294.22889,509106.6268,10274721,0,119794433,135667.5345,916291.3638,10274912,24,119794401,59392.36539,610292.5185,10275172,0,1,0,0,0,17680,40360,7.379300152,16.84550645,0,1460,872.9063038,621.6799062,386485.9058,0,0,0,1006,2902,0,0,0,2,873.2070986,126.8789593,1199.872646,0,0,0,0,200,148216,0,38,0,834,65535,65535,184,20,0,0,0,0,Tor
101356732,607,1622,85098,1964176,1460,0,140.1943987,278.1545711,1420,0,1210.959309,401.4144834,20218.43009,21.99163248,45492.24955,709097.4547,21802599,0,101356732,167255.3333,1353027.976,21802599,22,98896882,61009.79766,829757.3991,21842582,3,1,0,0,0,12140,32440,5.98874873,16.00288376,0,1460,919.4309417,604.5033284,365424.2741,0,0,0,784,2229,0,0,0,2,919.8434275,140.1943987,1210.959309,0,0,0,0,267,278722,0,38,0,881,65535,65535,137,20,0,0,0,0,Tor
6298113,4,2,1629,0,543,0,407.25,271.5,0,0,0,0,258.6489001,0.952666299,1259622.6,2652557.672,5999045,53,6297816,2099272,3380996.932,5999513,53,5999342,5999342,0,5999342,5999342,1,0,0,0,80,40,0.635110866,0.317555433,0,543,310.2857143,290.2457087,84242.57143,0,0,0,3,6,0,0,0,0,362,407.25,0,0,0,0,0,0,0,0,271,0,0,65535,65535,2,20,0,0,0,0,Tor
115491284,777,1965,94445,2396767,1057,0,121.5508366,255.5308963,1420,0,1219.728753,394.8783066,21570.56285,23.74205139,42134.72601,658592.1343,20049844,-1,115491284,148828.9742,1231963.62,20050424,21,115490783,58803.861,778318.3569,20050078,2,1,0,0,0,15540,39300,6.727780427,17.01427096,0,1420,908.405031,612.4681939,375117.2885,0,0,0,927,2742,0,0,0,2,908.7363239,121.5508366,1219.728753,0,0,0,0,323,277338,0,34,0,874,65535,65535,154,20,0,0,0,0,Tor
114390485,694,1976,92592,2398753,1057,0,133.4178674,248.5563246,1420,0,1213.943826,398.8807853,21779.30271,23.34110219,42858.93031,566513.3289,11628802,0,114390256,165065.3045,1103339.711,11629097,20,114389845,57918.90886,658394.9753,11628802,0,1,0,0,0,13880,39520,6.066938172,17.27416402,0,1420,932.9419693,598.6440978,358374.7558,0,0,0,926,2670,0,0,0,2,933.2913858,133.4178674,1213.943826,0,0,0,0,327,218553,0,34,0,898,65535,65535,161,20,0,0,0,0,Tor
6272512,3,1,1086,0,543,0,362,313.5011962,0,0,0,0,173.1363766,0.637703045,2090837.333,3621000.883,6272009,127,6272136,3136068,4434890.293,6272009,127,0,0,0,0,0,1,0,0,0,60,20,0.478277284,0.159425761,0,543,325.8,297.4133487,88454.7,0,0,0,2,4,0,0,0,0,407.25,362,0,0,0,0,0,0,0,0,271,0,0,65535,65535,1,20,0,0,0,0,Tor
113151643,626,1903,91079,2323853,1057,0,145.4936102,249.5467074,1420,0,1221.152391,401.69073,21342.43866,22.35053715,44759.35245,598315.1298,10007709,0,113151481,181042.3696,1193801.417,10008019,24,113151456,59490.77603,690246.5735,10040859,3,1,0,0,0,12520,38060,5.532398677,16.81813847,0,1420,954.7332016,593.5629912,352317.0245,0,0,0,859,2529,0,0,0,3,955.1107157,145.4936102,1221.152391,0,0,0,0,315,254117,0,36,0,918,65535,65535,162,20,0,0,0,0,Tor
6255979,3,1,1086,0,543,0,362,313.5011962,0,0,0,0,173.5939331,0.639388336,2085326.333,3611672.922,6255727,56,6255783,3127891.5,4423427.385,6255727,56,0,0,0,0,0,1,0,0,0,60,20,0.479541252,0.159847084,0,543,325.8,297.4133487,88454.7,0,0,0,2,4,0,0,0,0,407.25,362,0,0,0,0,0,0,0,0,271,0,0,65535,65535,1,20,0,0,0,0,Tor
113383723,767,2167,107137,2630093,1460,0,139.6831812,256.7046133,1420,0,1213.702353,406.6866416,24141.29584,25.87673012,38657.93488,498685.7871,10045023,-25,113262359,147862.0875,968294.2616,10045023,27,113383576,52346.988,580679.8297,10045280,0,1,0,0,0,15340,43340,6.764639401,19.11209072,0,1460,932.8017036,601.7276843,362076.2061,0,0,0,969,2934,0,0,0,2,933.1196319,139.6831812,1213.702353,0,0,0,0,269,161246,0,36,0,896,65535,65535,185,20,0,0,0,0,Tor
296,1,1,0,0,0,0,0,0,0,0,0,0,0,6756.756757,296,0,296,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3378.378378,3378.378378,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41811,65535,0,20,0,0,0,0,Tor
119814478,622,1460,74362,1740568,1057,0,119.5530547,227.1140078,1420,0,1192.169863,423.3217349,15147.83547,17.37686492,57575.43393,671260.1831,15059017,0,119814258,192937.6135,1218937.118,15059136,22,119814329,82120.85607,801047.8384,15059178,3,1,0,0,0,12440,29200,5.191359261,12.18550566,0,1420,871.5664906,618.0982732,382045.4753,0,0,0,748,2082,0,0,0,2,871.9851105,119.5530547,1192.169863,0,0,0,0,206,82424,0,35,0,836,65535,65535,135,20,0,0,0,0,Tor
119971744,563,1694,81102,2046450,1460,0,144.053286,263.6967699,1420,0,1208.057851,414.454824,17733.77571,18.81276311,53178.96454,678800.8225,15076725,-3,119971744,213472.8541,1348466.686,15077385,21,119971259,70863.11813,783248.1573,15077091,3,1,0,0,0,11260,33880,4.692771658,14.11999145,0,1460,942.4689991,598.4897772,358190.0134,0,0,0,709,2257,0,0,0,3,942.8865751,144.053286,1208.057851,0,0,0,0,280,98489,0,35,0,906,65535,65535,138,20,0,0,0,0,Tor
99315529,412,1131,59605,1359490,1460,0,144.6723301,276.415643,1420,0,1202.024757,411.0269109,14288.75237,15.53634175,64406.95785,753088.9111,15713583,1,99314953,241642.2214,1445419.677,15713996,25,99314631,87889.05398,879159.9125,15713583,3,1,0,0,0,8240,22620,4.148394558,11.3879472,0,1460,919.9695596,602.493945,362998.9537,0,0,0,543,1543,0,0,0,2,920.5657809,144.6723301,1202.024757,0,0,0,0,223,112762,0,38,0,881,65535,65535,97,20,0,0,0,0,Tor
131877,2,2,543,543,543,0,271.5,383.9589822,543,0,271.5,383.9589822,8234.9462,30.33129355,43959,75720.28871,131393,58,131877,131877,0,131877,131877,131393,131393,0,131393,131393,1,0,0,0,40,40,15.16564678,15.16564678,0,543,325.8,297.4133487,88454.7,0,0,0,2,4,0,0,0,1,407.25,271.5,271.5,0,0,0,0,0,0,0,135,0,135,65535,34752,0,20,0,0,0,0,Tor
119998730,997,2220,105305,2681659,1460,0,105.6218656,238.9915906,1420,0,1207.954505,399.279973,23224.9458,26.80861706,37313.03794,477757.7865,10008296,-24,119994264,120476.1687,853066.9812,10008296,42,119998583,54077.77512,575234.352,10009260,3,1,0,0,0,19940,44400,8.308421264,18.50019579,0,1460,866.2234307,622.5447946,387562.0212,0,0,0,1201,3217,0,0,0,2,866.4926951,105.6218656,1207.954505,0,0,0,0,315,118154,0,32,0,833,65535,65535,176,20,0,0,0,0,Tor
119594327,831,2078,108246,2489662,1460,0,130.2599278,242.5853815,1420,0,1198.104909,424.5300923,21722.66917,24.32389623,41125.97215,471004.4458,11675518,-1,119594109,144089.288,873755.6724,11675518,21,119594073,57580.19884,556927.8648,11675796,3,0,0,0,0,16620,41560,6.948490124,17.37540611,0,1460,893.2398625,615.0238721,378254.3632,0,0,0,979,2909,0,0,0,2,893.5469233,130.2599278,1198.104909,0,0,0,0,187,110437,0,37,0,855,65535,65535,193,20,0,0,0,0,Tor
4130751,3,3,543,1086,543,0,181,313.5011962,543,0,362,313.5011962,394.3592824,1.452520377,826150.2,1775624.55,4000908,53,4130751,2065375.5,2737703.203,4001224,129527,4130382,2065191,2737722.295,4001053,129329,1,0,0,0,60,60,0.726260189,0.726260189,0,543,310.2857143,290.2457087,84242.57143,0,0,0,3,6,0,0,0,1,362,181,362,0,0,0,0,0,0,0,90,0,181,65535,35838,0,20,0,0,0,0,Tor
563,1,1,0,0,0,0,0,0,0,0,0,0,0,3552.397869,563,0,563,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1776.198934,1776.198934,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65535,35838,0,20,0,0,0,0,Tor
107948684,653,1766,77077,2129205,1057,0,118.0352221,225.9889927,1420,0,1205.665345,404.5498959,20438.24823,22.40879565,44643.78991,600694.1914,18249684,-54,107948684,165565.4663,1148938.408,18249684,33,107948369,61160.54901,702991.1288,18249968,3,1,0,0,0,13060,35320,6.049170549,16.3596251,0,1420,911.911157,605.2793409,366363.0806,0,0,0,851,2419,0,0,0,2,912.2881356,118.0352221,1205.665345,0,0,0,0,291,132949,0,31,0,880,65535,65535,140,20,0,0,0,0,Tor
119957893,752,2136,94764,2601614,1057,0,126.0159574,243.1614835,1420,0,1217.984082,397.9158582,22477.70391,24.07511442,41551.05404,631949.2141,18254379,0,119957893,159730.8828,1232141.941,18254379,18,119917637,56167.51148,735330.6755,18255000,1,1,0,0,0,15040,42720,6.26886636,17.80624806,0,1420,933.5136726,601.7641297,362120.0678,0,0,0,938,2888,0,0,0,2,933.8369114,126.0159574,1217.984082,0,0,0,0,302,172167,0,32,0,900,65535,65535,165,20,0,0,0,0,Tor
108522415,785,2346,102265,2872794,1420,0,130.2738854,268.4325441,1420,0,1224.549872,388.1613828,27414.23511,28.8511825,34671.69808,423307.6277,10008532,-1,108522415,138421.4477,837820.4412,10008969,18,108522129,46278.09339,489026.9844,10010286,0,0,0,0,0,15700,46920,7.233528668,21.61765383,0,1420,950.3445083,596.5806038,355908.4169,0,0,0,1005,3131,0,0,0,2,950.6480358,130.2738854,1224.549872,0,0,0,0,291,138064,0,32,0,917,65535,65535,163,20,0,0,0,0,Tor
111844932,710,2088,87966,2553387,543,0,123.8957746,228.0317521,1420,0,1222.886494,395.8272252,23616.20641,25.01677948,39987.46228,690054.3162,18552145,0,111844932,157750.2567,1364614.837,18552145,19,111843712,53590.66219,799172.9288,18556048,0,1,0,0,0,14200,41760,6.348074851,18.66870463,0,1420,943.8713826,599.0051043,358807.115,0,0,0,948,2798,0,0,0,2,944.2087205,123.8957746,1222.886494,0,0,0,0,415,179980,0,31,0,912,65535,65535,161,20,0,0,0,0,Tor
118759945,727,2134,98138,2572187,1460,0,134.9903714,243.2618416,1420,0,1205.335989,407.584373,22485.0643,24.09061405,41524.45629,575756.4325,20717330,0,118759945,163581.1915,1134692.455,20717330,17,118759126,55677.03985,667340.3531,20757114,3,1,0,0,0,14540,42680,6.121592596,17.96902146,0,1460,933.2173305,596.7107999,356063.7787,0,0,0,997,2861,0,0,0,2,933.5435163,134.9903714,1205.335989,0,0,0,0,235,173960,0,34,0,899,65535,65535,176,20,0,0,0,0,Tor
114483642,774,2138,95539,2597633,1057,0,123.4354005,229.2574217,1420,0,1214.982694,402.8855968,23524.51366,25.43594831,39327.94297,583450.5555,19327567,0,114483642,148103.0298,1125756.427,19327567,23,114443037,53553.12915,681211.045,19327881,3,1,0,0,0,15480,42760,6.760791205,18.6751571,0,1420,924.7219361,604.6774594,365634.8299,0,0,0,998,2912,0,0,0,2,925.0394918,123.4354005,1214.982694,0,0,0,0,352,196580,0,32,0,892,65535,65535,174,20,0,0,0,0,Tor
118378720,855,2296,99883,2784199,1057,0,116.8222222,224.680916,1420,0,1212.630226,398.9536942,24363.17946,26.61795971,37580.54603,623986.35,20156329,0,118378720,138616.7681,1193210.485,20156329,23,118341259,51564.81874,731280.1511,20156570,3,1,0,0,0,17100,45920,7.222581897,19.39537782,0,1420,915.1729061,605.8608629,367067.3852,0,0,0,1151,3151,0,0,0,2,915.463345,116.8222222,1212.630226,0,0,0,0,325,185782,0,31,0,883,65535,65535,182,20,0,0,0,0,Tor
103426319,941,2136,91738,2588603,1057,0,97.48990436,209.8973993,1420,0,1211.89279,398.2344092,25915.46355,29.7506479,33623.64077,546701.5978,18584936,-1,103426319,110027.9989,985216.0772,18584936,47,103426033,48443.10679,656937.2851,18624261,0,1,0,0,0,18820,42720,9.098264437,20.65238346,0,1420,870.9824561,622.2369641,387178.8395,0,0,0,1113,3077,0,0,0,2,871.2655184,97.48990436,1211.89279,0,0,0,0,353,163899,0,29,0,841,65535,65535,167,20,0,0,0,0,Tor
119980136,1113,2295,98254,2775560,1057,0,88.2785265,201.6601548,1420,0,1209.394336,401.7422064,23952.41492,28.40470193,35215.77223,572848.2935,18422847,0,119979792,107895.4964,999186.3561,18422847,23,119979671,52301.51308,697857.22,18423280,3,1,0,0,0,22260,45900,9.276535576,19.12816635,0,1420,843.1672045,631.1591623,398361.8881,0,0,0,1194,3408,0,0,0,2,843.4146127,88.2785265,1209.394336,0,0,0,0,254,121428,0,28,0,814,65535,65535,179,20,0,0,0,0,Tor
119796388,1019,2249,99856,2729428,1030,0,97.99411187,210.1036276,1420,0,1213.618497,398.5091415,23617.43995,27.27962048,36668.62198,598418.2869,17608979,-14,119795852,117677.6542,1068034.271,17608979,23,119771860,53279.29715,722153.1677,17648346,3,1,0,0,0,20380,44980,8.506099533,18.77352095,0,1420,865.8042215,624.5621851,390077.9231,0,0,0,1176,3268,0,0,0,2,866.0691554,97.99411187,1213.618497,0,0,0,0,372,198232,0,30,0,835,65535,65535,182,20,0,0,0,0,Tor
108782217,832,2024,90109,2470843,1057,0,108.3040865,218.6087507,1420,0,1220.772233,398.4333941,23542.00963,26.25429118,38102.35271,738052.9725,22899622,0,108782217,130905.1949,1364245.401,22899622,23,108586611,53676.03114,877025.0737,22937155,0,1,0,0,0,16640,40480,7.648308914,18.60598226,0,1420,896.5680784,617.9784238,381897.3323,0,0,0,962,2856,0,0,0,2,896.8820028,108.3040865,1220.772233,0,0,0,0,402,198785,0,31,0,865,65535,65535,164,20,0,0,0,0,Tor
117474258,882,2139,93367,2618975,1057,0,105.8582766,216.6662835,1420,0,1224.392239,393.7384681,23088.82002,25.71627224,38898.76093,726724.5061,22491426,0,117474258,133341.9501,1341462.811,22491878,22,117473699,54945.6029,864446.7818,22491818,3,1,0,0,0,17640,42780,7.508027844,18.2082444,0,1420,897.7117803,618.1237079,382076.9182,0,0,0,997,3021,0,0,0,2,898.0089374,105.8582766,1224.392239,0,0,0,0,353,215751,0,30,0,866,65535,65535,170,20,0,0,0,0,Tor
119998411,821,2038,87937,2492065,1057,0,107.1096224,217.7327466,1420,0,1222.799313,393.6873499,21500.30137,23.82531549,41986.8478,756871.731,23235277,1,116718288,142339.3756,1404020.968,23235277,35,107632108,52838.54099,853715.582,23235873,3,1,0,0,0,16420,40760,6.841757263,16.98355822,0,1420,902.2884615,615.5275988,378874.2249,0,0,0,968,2859,0,0,0,2,902.6040574,107.1096224,1222.799313,0,0,0,0,404,197736,0,30,0,871,65535,65535,160,20,0,0,0,0,Tor
101336316,633,1667,72733,2025553,1057,0,114.9020537,223.8901811,1420,0,1215.088782,401.7881317,20706.16027,22.69670036,44078.43236,718909.2719,22359984,1,101336316,160342.2722,1365223.012,22359984,28,97321022,58415.97959,839734.3457,22397561,1,0,0,0,0,12660,33340,6.246526665,16.4501737,0,1420,911.9017818,610.3391259,372513.8486,0,0,0,760,2300,0,0,0,2,912.2982609,114.9020537,1215.088782,0,0,0,0,330,189847,0,31,0,880,65535,65535,133,20,0,0,0,0,Tor
